vaccine,country,activity_type,gavi_support,year,age_first,age_last,gender,target,coverage,subnational
YF,CUB,routine,True,2028,1,10,both,0.041312377469241435,0.5435363057593046,False
YF,CUB,routine,True,2029,1,10,both,0.11592433014574688,0.06163244669952983,False
YF,CUB,routine,True,2030,1,10,both,0.6554246465783647,0.26289404470242306,False
YF,DJI,campaign,True,2021,1,10,both,0.9335165559644912,0.6714386263567459,False
YF,DJI,campaign,True,2022,1,10,both,0.1558290847730952,0.039638529933519906,False
YF,DJI,campaign,True,2023,1,10,both,0.958488964545445,0.8006286901628209,False
YF,DJI,campaign,True,2024,1,10,both,0.2189795245667615,0.07936173129347879,False
YF,DJI,campaign,True,2025,1,10,both,0.19157490915125086,0.5744399761906237,False
YF,DJI,campaign,True,2026,1,10,both,0.3390705383128395,0.9608905852717881,False
YF,DJI,campaign,True,2027,1,10,both,0.8281915701188668,0.12206389812893215,False
YF,DJI,campaign,True,2028,1,10,both,0.890477313726868,0.9879749628130435,False
YF,DJI,campaign,True,2029,1,10,both,0.8392501672445285,0.4887595238697158,False
YF,DJI,campaign,True,2030,1,10,both,0.9281759036339099,0.7435143709399172,False
YF,DJI,routine,True,2021,1,10,both,0.2951721356287468,0.13666025612926525,False
YF,DJI,routine,True,2022,1,10,both,0.35883132770265525,0.12486343814343792,False
YF,DJI,routine,True,2023,1,10,both,0.6545146514226103,0.050225868348322655,False
YF,DJI,routine,True,2024,1,10,both,0.7998856379132722,0.4290422789114322,False
YF,DJI,routine,True,2025,1,10,both,0.8275434996451662,0.14065531683938748,False
YF,DJI,routine,True,2026,1,10,both,0.8893938277190743,0.6163625975415091,False
YF,DJI,routine,True,2027,1,10,both,0.7795185988637072,0.0015180880481866499,False
YF,DJI,routine,True,2028,1,10,both,0.3655259571443553,0.9516495063146171,False
YF,DJI,routine,True,2029,1,10,both,0.568200517639343,0.9583700326054105,False
YF,DJI,routine,True,2030,1,10,both,0.3622083660184361,0.6546062989162493,False
YF,ERI,campaign,True,2021,1,10,both,0.5636848293824234,0.0354135899519622,False
YF,ERI,campaign,True,2022,1,10,both,0.8270918359107439,0.8035249791356206,False
YF,ERI,campaign,True,2023,1,10,both,0.7349156702351392,0.9531962244660724,False
YF,ERI,campaign,True,2024,1,10,both,0.032675481161271946,0.9033657174506151,False
YF,ERI,campaign,True,2025,1,10,both,0.8558834930357899,0.3796570645936881,False
YF,ERI,campaign,True,2026,1,10,both,0.5698612978930033,0.05986013756941777,False
YF,ERI,campaign,True,2027,1,10,both,0.3182668072593222,0.5716746712755455,False
YF,ERI,campaign,True,2028,1,10,both,0.5437779913058638,0.1072054004972044,False
YF,ERI,campaign,True,2029,1,10,both,0.8403365137788764,0.4580606420557355,False
YF,ERI,campaign,True,2030,1,10,both,0.6557508691463335,0.3127435927176734,False
YF,ERI,routine,True,2021,1,10,both,0.36296556049446305,0.7717751948668576,False
YF,ERI,routine,True,2022,1,10,both,0.7543838441988812,0.8524759235395604,False
YF,ERI,routine,True,2023,1,10,both,0.7814631267416208,0.7343532226398526,False
YF,ERI,routine,True,2024,1,10,both,0.1379261596873007,0.14949228261611391,False
YF,ERI,routine,True,2025,1,10,both,0.32470258616355674,0.19486386319516624,False
YF,ERI,routine,True,2026,1,10,both,0.4313178704377245,0.4701118003302204,False
YF,ERI,routine,True,2027,1,10,both,0.41104950186582745,0.21870371908532116,False
YF,ERI,routine,True,2028,1,10,both,0.2933136905127428,0.30265987766921953,False
YF,ERI,routine,True,2029,1,10,both,0.4663997567850666,0.7416328956938917,False
YF,ERI,routine,True,2030,1,10,both,0.12416929126450449,0.7792781739774091,False
YF,ETH,campaign,True,2021,1,10,both,0.5667906500890549,0.636551277602393,False
YF,ETH,campaign,True,2022,1,10,both,0.1566284375350805,0.41142679876530497,False
YF,ETH,campaign,True,2023,1,10,both,0.9249235432211488,0.9799489742944377,False
YF,ETH,campaign,True,2024,1,10,both,0.3761278179638312,0.22905637285950575,False
YF,ETH,campaign,True,2025,1,10,both,0.6125512063256227,0.9280041432975907,False
YF,ETH,campaign,True,2026,1,10,both,0.4587030007490468,0.9049236170973078,False
YF,ETH,campaign,True,2027,1,10,both,0.9183942259922179,0.3145470171479865,False
YF,ETH,campaign,True,2028,1,10,both,0.9722105691210625,0.5763864202611386,False
YF,ETH,campaign,True,2029,1,10,both,0.6826063899175633,0.24525571906365073,False
YF,ETH,campaign,True,2030,1,10,both,0.6124769842964788,0.05362589868338197,False
YF,ETH,routine,True,2021,1,10,both,0.38043220036400527,0.6153455560901605,False
YF,ETH,routine,True,2022,1,10,both,0.3204977919039186,0.7502003876692107,False
YF,ETH,routine,True,2023,1,10,both,0.5817545520481121,0.6981145432252827,False
YF,ETH,routine,True,2024,1,10,both,0.5605045101612698,0.0549696297625073,False
YF,ETH,routine,True,2025,1,10,both,0.8241696722799403,0.8337509683937168,False
YF,ETH,routine,True,2026,1,10,both,0.0035740944871159863,0.6338505891502899,False
YF,ETH,routine,True,2027,1,10,both,0.9632940812546401,0.7121034933632405,False
YF,ETH,routine,True,2028,1,10,both,0.6735005304963818,0.6064187622926976,False
YF,ETH,routine,True,2029,1,10,both,0.848797832493613,0.1430735856930071,False
YF,ETH,routine,True,2030,1,10,both,0.009206635721587975,0.7741647863353757,False
YF,DNK,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,DNK,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,DNK,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,DNK,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,DNK,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,DNK,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,DNK,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,DNK,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,DNK,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,DNK,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,DNK,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,DNK,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,DNK,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,DNK,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,DNK,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,DNK,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,DNK,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,DNK,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,DNK,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,DNK,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,BVT,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,BVT,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,BVT,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,BVT,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,BVT,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,BVT,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,BVT,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,BVT,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,BVT,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,BVT,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,BVT,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,BVT,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,BVT,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,BVT,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,BVT,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,BVT,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,BVT,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,BVT,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,BVT,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,BVT,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,CHL,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,CHL,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,CHL,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,CHL,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,CHL,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,CHL,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,CHL,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,CHL,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,CHL,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,CHL,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,CHL,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,CHL,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,CHL,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,CHL,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,CHL,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,CHL,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,CHL,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,CHL,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,CHL,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,CHL,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,CHN,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,CHN,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,CHN,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,CHN,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,CHN,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,CHN,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,CHN,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,CHN,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,CHN,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,CHN,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,CHN,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,CHN,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,CHN,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,CHN,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,CHN,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,CHN,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,CHN,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,CHN,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,CHN,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,CHN,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,CPV,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,CPV,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,CPV,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,CPV,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,CPV,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,CPV,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,CPV,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,CPV,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,CPV,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,CPV,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,CPV,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,CPV,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,CPV,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,CPV,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,CPV,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,CPV,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,CPV,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,CPV,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,CPV,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,CPV,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,BWA,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,BWA,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,BWA,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,BWA,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,BWA,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,BWA,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,BWA,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,BWA,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,BWA,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,BWA,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,BWA,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,BWA,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,BWA,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,BWA,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,BWA,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,BWA,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,BWA,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,BWA,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,BWA,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,BWA,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,HRV,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,HRV,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,HRV,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,HRV,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,HRV,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,HRV,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,HRV,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,HRV,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,HRV,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,HRV,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,HRV,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,HRV,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,HRV,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,HRV,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,HRV,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,HRV,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,HRV,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,HRV,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,HRV,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,HRV,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,KHM,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,KHM,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,KHM,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,KHM,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,KHM,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,KHM,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,KHM,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,KHM,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,KHM,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,KHM,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,KHM,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,KHM,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,KHM,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,KHM,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,KHM,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,KHM,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,KHM,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,KHM,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,KHM,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,KHM,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,CYM,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,CYM,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,CYM,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,CYM,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,CYM,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,CYM,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,CYM,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,CYM,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,CYM,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,CYM,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,CYM,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,CYM,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,CYM,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,CYM,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,CYM,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,CYM,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,CYM,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,CYM,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,CYM,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,CYM,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,AIA,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,AIA,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,AIA,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,AIA,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,AIA,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,AIA,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,AIA,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,AIA,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,AIA,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,AIA,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,AIA,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,AIA,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,AIA,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,AIA,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,AIA,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,AIA,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,AIA,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,AIA,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,AIA,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,AIA,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,CYP,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,CYP,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,CYP,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,CYP,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,CYP,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,CYP,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,CYP,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,CYP,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,CYP,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,CYP,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,CYP,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,CYP,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,CYP,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,CYP,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,CYP,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,CYP,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,CYP,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,CYP,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,CYP,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,CYP,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,ZZZ,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,ZZZ,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,ZZZ,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,ZZZ,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,ZZZ,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,ZZZ,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,ZZZ,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,ZZZ,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,ZZZ,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,ZZZ,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,ZZZ,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,ZZZ,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,ZZZ,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,ZZZ,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,ZZZ,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,ZZZ,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,ZZZ,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,ZZZ,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,ZZZ,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,ZZZ,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,SLV,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,SLV,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,SLV,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,SLV,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,SLV,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,SLV,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,SLV,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,SLV,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,SLV,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,SLV,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,SLV,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,SLV,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,SLV,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
YF,SLV,routine,True,2024,1,10,both,0.3217477307473149,0.23430027441062673,False
YF,SLV,routine,True,2025,1,10,both,0.19669958799076337,0.6833185419401454,False
YF,SLV,routine,True,2026,1,10,both,0.5519700020825363,0.9583844570553927,False
YF,SLV,routine,True,2027,1,10,both,0.10059195492277606,0.6779458409775043,False
YF,SLV,routine,True,2028,1,10,both,0.46034577006826827,0.9525508175771451,False
YF,SLV,routine,True,2029,1,10,both,0.7743715418031905,0.8125846431349468,False
YF,SLV,routine,True,2030,1,10,both,0.7114373303387403,0.9797504517540576,False
YF,AUS,campaign,True,2021,1,10,both,0.7505007216700567,0.08045210856887541,False
YF,AUS,campaign,True,2022,1,10,both,0.8256602611780267,0.6668916779193529,False
YF,AUS,campaign,True,2023,1,10,both,0.7614039159676729,0.58042671282163,False
YF,AUS,campaign,True,2024,1,10,both,0.42016934161306785,0.5011531499283322,False
YF,AUS,campaign,True,2025,1,10,both,0.10919802095143094,0.7999846823149891,False
YF,AUS,campaign,True,2026,1,10,both,0.5776991529339093,0.18031772640864063,False
YF,AUS,campaign,True,2027,1,10,both,0.9827607531148623,0.5088870269380287,False
YF,AUS,campaign,True,2028,1,10,both,0.9741121765692045,0.6548656882861109,False
YF,AUS,campaign,True,2029,1,10,both,0.83085973116582,0.33099492389358487,False
YF,AUS,campaign,True,2030,1,10,both,0.8183244888019859,0.6359153037972384,False
YF,AUS,routine,True,2021,1,10,both,0.9644804334412388,0.6408156524792681,False
YF,AUS,routine,True,2022,1,10,both,0.4578334454744366,0.7611631795056901,False
YF,AUS,routine,True,2023,1,10,both,0.8525336135277949,0.5939825039187725,False
